date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-07-11,950,20088,851092233.1526124686822515474,0.012144708733380595,0.0001033638518388993302132867765,0.011,0.00009362121358273178,2776.632613,23.63197408204105763450374,1092.68438413,875.3588450209909,0.000028957175920514275,0.00851101941661198,,6.588317397970579,99998859301.323343,228629,8239,91516691.14474799,778900.3352770317939637367149,11116.7356651,94.614753095008993473927898,800,6.808815533289584,91590785.144748,779530.950749686327120050881,0.05622698280600052,0.04333950596019078,0.061293511931210944
2015-07-12,1059,19755,860899562.4904602241883498575,0.0118034698991536,0.0001016171830720759757180624457,0.011,0.00009470003510349019,3154.689793,27.15902128524747282442097,3877.35490508,889.2281886404269,0.000027639149035651717,0.00860909410031729,,8.434843778879745,99998856146.633545,267268,8293,25790483.098548003,222032.6958880423935764205959,3119.5234654,26.856271061776487740336766,300,2.582728230095187,25870208.098548,222719.0559151901636943882949,0.053962488009578514,0.04334574442441494,0.06082002818529489
2015-07-13,1207,19994,847251082.8732417855714763035,0.011679136100144797,0.00009895274302531207476144846676,0.011,0.00009319868900790855,4115.412225,34.86827491791999712291125,1517.78009482,874.8506809079744,0.000028951411455289342,0.00847260809162805,,4.105008829958523,99998852031.221316,352373,10324,65884941.02158999,558217.2844159601921672186832,6417.96057939,54.3768647366895619863758895,600,5.08356485497683,66259025.02159,561386.7515413088643494995995,0.05394945970830069,0.04326872309790095,0.06085716783554874
2015-07-14,1337,20044,833788136.8686526412659993517,0.011792043553213956,0.00009832179204613190613816159426,0.011,0.00009171775083994446,3154.513155,26.3022592337833725944883,975.66741564,861.1190090659567,0.000028977374634716496,0.00833797734908586,,2.5190729261552267,99998848876.708161,267512,9154,102492762.67016199,854582.3335890434593836246185,11732.93572975,97.828952352935675294506335,530,4.4191279950155058,107403293.670162,895526.2298390274799550581093,0.05229780344572524,0.043383903438547054,0.06088257067213061
2015-07-15,1812,19853,841999437.2346738911044488387,0.011724158038969206,0.00009871848443423476378590183918,0.011,0.0000926210074247733,3397.684448,28.6088142259313428486944,930.20128109,870.0852393259585,0.000029448819988310928,0.0084200915840703,,-4.274663761323886,99998845479.023708,289802,9230,107502373.42410201,905179.8297358640140101982113,12087.40058766,101.777019961442364514752498,400,3.36803663362812,111566707.424102,939401.8942441147084894823706,0.052208871113961206,0.040892866691547174,0.06086470017736808
2015-07-16,1375,19842,800259069.2018106995031308621,0.012102986907418189,0.00009685637319569590253410728688,0.011,0.00008802951811008201,4746.85198,37.9875538490262406482618,892.74841727,830.8738577964378,0.00002873157101110461,0.00800268346455291,,-14.089754638491907,99998840732.171728,392205,9859,112012341.66071297,896399.3144340387272969528882,11385.8587748,91.117423746826615082374668,600,4.801610078731746,112253181.660713,898326.6807196418902218568248,0.052121351928705005,0.040295058505314466,0.06101458913866569
2015-07-17,1750,20067,812320720.7831157178402685728,0.011999885064824831,0.00009747868513802272969123377077,0.011,0.00008935631722518523,2305.381919,18.72731255267002551525967,1290.73570173,840.5007226771592,0.000029005086499123295,0.00812330156592593,,-16.776391573066245,99998838426.789809,192117,7142,77474294.92555897,629347.0612878005134012108671,11151.3826555,90.586044187662405599707115,700,5.686311096148151,79643174.925559,646965.5275881061881586578449,0.05202309409229774,0.03929186611683572,0.05754674525671037
2015-07-18,866,19743,804938727.6798777777173625697,0.013178172884278158,0.0001060774508317648245194235081,0.011,0.00008854428981892417,1431.360426,11.52170839955297843935422,3002.24016539,837.0562709629352,0.00002902234132086496,0.00804948089262947,,-21.171535284362182,99998836995.429383,108616,17781,33308073.800484996,268112.7036272962288498877224,1890.57633432,15.2181580791663048986044104,1100,8.854428981892417,33616337.800485,270594.068805181791987891293,0.05195040999262556,0.03808163482074356,0.05159409503948453
2015-07-19,1011,19954,809319624.4155753747724669283,0.01307154854812617,0.0001057918395633669073988726462,0.011,0.00008902619539777909,1497.698818,12.12131160166279844710142,3015.15464573,849.5880375152831,0.00002940000000000004,0.00809329049070719,,-28.457635798214998,99998835497.730565,114577,17557,33165408.493853994,268417.285183727998321485666,1902.48781078,15.3973865076721138371055082,1200,9.711948588848628,33401978.493854,270331.9149151146468195286103,0.05193615545538248,0.03202673890226963,0.051353693967954944
2015-07-20,1248,19980,797141406.3322434205175256836,0.012539925187649474,0.00009996210223249981660707840986,0.011,0.00008768657771901808,2178.536123,17.36621609664798467000944,2018.60493541,843.5276572310097,0.00002855999999999998,0.00797150706536528,,-26.361394417804686,99998833319.194436,173728,20799,49538585.567320004,394897.1848580938995378589111,2406.27556985,19.181642706275140330404808,500,3.98575353268264,50048125.57732,398958.9866478951630766834496,0.05188292154641831,0.031432920453885106,0.05139293573849458
2015-07-21,1378,19866,774600241.3228441102400191189,0.011825078969209644,0.00009159816248558033486640375955,0.011,0.00008520702398393603,3925.062987,30.40390327925169035715651,1389.14402431,832.3360108577849,0.000027999369374634748,0.00774609308944873,,-23.666603383817826,99998829394.131444,331927,24875,71985933.52757102,557609.7422354335169305077238,2902.52295588,22.4832130105083690393120324,600,4.647655853669238,72200258.527571,559269.9236368294610658959348,0.051914414302267134,0.029936290843773774,0.05138195854691934
2015-07-22,1367,19897,769053400.3112489964717350798,0.012297840691862977,0.00009457807202963294407241823492,0.011,0.00008459686691293123,3053.074228,23.48004674012875074994004,2010.88721512,878.5166626153073,0.000027687583869082403,0.00769062426481193,,-27.092310860930606,99998826341.057214,248261,23321,49728709.590996,382444.8206382995847051613823,2143.88635097,16.4878243917689875810230721,800,6.152499411849544,49997573.590996,384512.5526406339794526813823,0.05188978644832219,0.02855361490279611,0.05133000825368335
2015-07-23,1375,20120,762242944.5681601183283877078,0.01212002384443291,0.00009238511331146414226551575731,0.011,0.00008384771015882888,2588.243212,19.72893333275748095723296,2815.88697483,882.1252625289452,0.000027536845704266523,0.00762251910534808,,-28.02654535230335,99998823752.814002,213551,21007,35512371.287149005,270693.7286125078777918713507,1721.00472638,13.1183914072258948150583504,700,5.335763373743656,36153146.287149,275578.0482922372556412758239,0.05188890741261582,0.028424038039505634,0.05126893833587572
2015-07-24,1281,19982,774462966.8298025800557945844,0.012119559382083594,0.0000938626058916680399797921404,0.011,0.00008519193084978664,2853.344224,22.09835489287692007966976,1944.30746408,897.4064608420343,0.00002676999999999997,0.00774472098634424,,-28.90615609656959,99998820899.469778,235433,21778,51431588.237476,398323.3007837959388062047382,2373.79273751,18.3843624314252407968204424,900,6.970248887709816,51696458.237476,400374.6450314489376550047382,0.05191065262183385,0.02792407168494064,0.05123320083312921
2015-07-25,939,20037,795935764.5162351385358013858,0.012926943766568444,0.0001028913839010607381949991419,0.011,0.00008755396815748,1954.67024,15.5581032683030717632,2901.93447444,928.9926574306605,0.00002749306253652834,0.00795945165068,,-27.92224003000306,99998818944.799538,151209,20838,34459364.891062,274277.64876354787427822216,1761.50901675,14.02064585105849126889,600,4.775670990408,36706324.891062,292162.21824455980707822216,0.051961549982221675,0.02845569225327108,0.05123766103287871
2015-07-26,1112,20063,831646992.0773435046996929652,0.012874243500742245,0.0001070695255035872397651696514,0.011,0.00009148225140153341,1986.328407,16.51943588138012505841617,3274.11985166,983.6363399261732,0.000028353724722384573,0.00831656830923031,,-27.03007149660816,99998816958.471131,154287,20633,30542198.052951995,254006.276421416239148901829,1594.05479344,13.2570655782997718524371664,700,5.821597816461217,32890132.552952,273533.0340762647940264383751,0.05197498765185862,0.029168986830669822,0.05150468151198527
2015-07-27,1487,19814,856569429.1857314437028800714,0.011962915033099944,0.0001024718895421513464358344789,0.011,0.00009422375581911798,4141.764554,35.47751018148855319164372,176.19392521,961.5152588715728,0.000029093129748684985,0.00856579598355618,,-25.254992435413538,99998812816.706576,346217,25037,567549719.4119039,4861515.107006923351944546411,22712.76572321,194.5529174073246939053649378,800,6.852636786844944,568659515.411904,4871021.393126290922863424767,0.05182603030080575,0.029943301883918565,0.04758403191614498
2015-07-28,915,19955,844556865.2955288473167359977,0.012215183750580404,0.0001031654002815060725402331486,0.011,0.00009290236039573665,2467.027371,20.83569690243533702344065,3561.87033883,960.9121202429376,0.000028589639976621834,0.00844566912688515,,-27.386697699074443,99998810349.679202,201964,19249,28074803.638825,237110.5023357871698578559488,1472.80449056,12.438819415860403345379184,1000,8.44566912688515,28350013.638825,239434.8349361972319893559488,0.05181168290392625,0.029590386765280467,0.04272266090284727
2015-07-29,1005,20128,841605579.4869521532621269292,0.012106654710645964,0.0001018914964619414910524072637,0.011,0.00009257771761639302,2723.88835,22.924669680443883290847,3467.01711748,971.006971978463,0.00002903566218585622,0.00841615614694482,,-27.41147400458072,99998807625.790844,224991,19895,28842894.118328,242746.300629644791664766661,1461.24172497,12.2980385257785175722061554,900,7.574540532250338,29071404.118328,244669.476470783152482966661,0.051802687600156355,0.02958746631532423,0.039169281736721726
2015-07-30,1538,19959,844810379.3727101223222300331,0.012391679133404368,0.0001046874431364799441815395336,0.011,0.00009293025280141438,3221.824183,27.21863052799094055345014,1885.91572383,983.1225107419533,0.000029310000000000002,0.00844820480012858,,-20.875303586109165,99998804403.96666,259999,22133,53024004.80602799,447957.651924326560590311079,2405.41964515,20.321477792479815577973387,800,6.758563840102864,53239153.006028,449775.2679803056688279150802,0.05176933039893962,0.026393942120655076,0.039161728175488054
2015-07-31,1330,19998,823129574.1945722260649702164,0.012048030666415145,0.00009917209264956803313923072124,0.011,0.00009054533884829829,3457.290832,28.45832453459591971075248,674.74486304,945.171290637466,0.00002892295090590305,0.00823139444075439,,-24.449544534694944,99998800946.675826,286959,23156,148202389.412904,1219912.324319895250402960649,6435.91464039,52.9765519920760350771638121,600,4.938836664452634,149030039.412904,1226725.037928785621286460649,0.051783384874045,0.02604812304428279,0.036690330632423926
2015-08-01,881,20093,813562296.1688087829456476645,0.011906998230822249,0.00009687201336391885338567193369,0.011,0.0000894929289772408,3721.782344,30.2793820891218897524032,2840.02072202,946.3393795463908,0.000028883992402104045,0.0081357208161128,,-24.155391650968514,99998797224.89348,312571,21674,35210587.179735996,286463.5070657326302755669563,1635.80198301,13.308428244213053799843528,700,5.69500457127896,35454372.179736,288446.8737648887217664502208,0.05178346713879959,0.026025719911343222,0.034105303501423795
2015-08-02,1094,20021,822390277.1541226920324080876,0.012285785788363783,0.0001010383264350866624374583426,0.011,0.00009046402158815208,3341.070302,27.47696872069652632250256,2796.49844335,965.2118912399545,0.00002911944769140853,0.00822400196255928,,-24.61481567908753,99998793883.823172,271946,22976,35758573.05471801,294078.5749803203023347783086,1868.11945251,15.3634180437374076720197928,800,6.579201570047424,42921912.540918,352989.892973307404527000619,0.051695226808133724,0.02583870250116955,0.03393168941247694
2015-08-03,1299,20067,815222754.8667612800126341604,0.0118809737403743,0.0000968575730441267127059207671,0.011,0.00008967558777314731,3508.237688,28.60029788357339884707448,2461.03805095,980.3701437554396,0.000028890000000000054,0.00815232616119521,,-22.291747571512783,99998790375.585479,295282,23121,40632768.898823015,331251.5848956739501101346558,1878.37813671,15.3131512245180456663771591,700,5.706628312836647,43429980.898823,354055.3694616830035797622378,0.05167794175522586,0.025223151763488903,0.03343143067379827
2015-08-04,1223,20377,826167213.8695038048423388714,0.012201519863631355,0.0001008061787817929099441037959,0.011,0.00009087949525901983,2676.964652,22.11647239999978809791356,1370.35144737,1004.0593417708175,0.000028959550817324462,0.00826177229627453,,-15.154321780438785,99998787698.620826,219396,20223,72973095.982464,602887.1027613032810574098419,3642.16960799,30.0907759656248470675214947,600,4.957063377764718,73655595.982464,608525.7623535106477824098419,0.05048512679888374,0.02219989425075802,0.03330313280179641
2015-08-05,1241,19975,819779497.1892329512137802774,0.01223957416934268,0.0001003387385244272471624053014,0.011,0.00009017684018233902,2524.424412,20.69496515939265030437784,2804.44865085,1020.0367746649509,0.000029035655172413788,0.00819789456203082,,-12.7004770671946,99998785174.196412,206251,20979,35657199.55110801,292313.9622972761511438067689,1904.29025936,15.6111707617356038261134752,900,7.378105105827738,39950105.351108,327506.7514104066361216171486,0.05017104887218076,0.021433153606528987,0.03332081856999752
2015-08-06,1343,20027,786172560.9827350519120488999,0.012049159496265543,0.00009472833956109465460713230682,0.011,0.00008648003501779499,3154.385612,24.79921619867169822015308,1766.49649447,981.2120992825311,0.000028179000584453488,0.00786182136525409,,-15.944165301863404,99998782019.810795,261793,23469,56608536.916268,445046.2049840906416108745361,2422.2994979,19.043685945634474712921411,700,5.503274955677863,56848946.916268,446936.2654585113773877745361,0.05013972686074611,0.02248953377375557,0.033748045185623576
2015-08-07,1233,19988,810563143.4657918817948055987,0.011983461530919838,0.00009713470852347167199138572886,0.011,0.00008916303448726245,3048.26906,24.708447211203190039527,1531.20641172,1019.1544079132352,0.00002900199532437173,0.00810573040793295,,-9.932310345494772,99998778971.541734,254373,19971,65307184.064788,529362.4277304262869819599646,3637.91242626,29.487937374932817685899267,600,4.86343824475977,72652749.064788,588903.5973143742868487099646,0.05016405058560964,0.0225583975220118,0.03385405986578057
2015-08-08,928,20469,837883841.6526184443448597778,0.012221898926334678,0.0001024065701538741529712288498,0.011,0.00009216835112794067,3411.535313,28.58505314672299787944361,2632.38669941,1064.7693272970696,0.00003204793337229693,0.00837894101163097,,-2.485570382020581,99998775560.006412,279133,17698,37987874.495172,318298.1595522868014691106768,2164.93816788,18.1398892024949459624672436,500,4.189470505815485,38315075.695172,321039.7591060216688102746768,0.050132580172627214,0.022016852287555868,0.03410821472252428
2015-08-09,1149,20156,881571937.0179566236814438958,0.012267760515872384,0.000108150462163521664799871737,0.011,0.00009697410397435849,3622.277112,31.93337066209336301908008,1974.92106142,1126.2142255821495,0.000033099649912331976,0.00881582763403259,,3.939916732267479,99998771937.729297,295268,23009,50634313.386696,446383.3791847008970305364226,2212.09715271,19.5014672080256282343468189,700,6.171079343822813,50898143.386696,448709.2589893877152502364226,0.05028340184904757,0.023812219058076248,0.03467801550537076
2015-08-10,1410,20202,857034197.3086757091592960046,0.01194279493520695,0.0001023550969570670717188516113,0.011,0.00009427492246464061,3188.475449,27.32666143044410505394399,842.66497888,1202.1829141422543,0.00003234999999999999,0.00857044749678551,,0.6982486734496027,99998768749.253846,266979,22530,118669662.62453698,1017052.112984843955088602123,5401.68866509,46.2948890981352535779548459,700,5.999313247749857,121700045.624537,1043023.851381495490647882059,0.05031970514241819,0.024407964229125428,0.034885196754336316
2015-08-11,1348,20414,834882962.2276280423637969865,0.012092118806403854,0.0001009562849424667523490638759,0.011,0.00009183825863330217,2209.338935,18.44562186555948834554445,182.07234119,1133.4698202702107,0.00003075999999999994,0.00834893260302747,,-3.0219381302875084,99998766539.914908,182709,21077,549225466.5848651,4585446.404383354523313941544,26173.63152179,218.5218855519000255772735713,800,6.679146082421976,551661631.584865,4605785.781778208104873231242,0.050249328097642564,0.02477581448751174,0.03505346001005446
2015-08-12,1307,20086,804849875.4316391991102991508,0.012136402249990722,0.0000976810253949894703927231505,0.011,0.00008853458028269503,2198.582086,17.69550383646019170538478,2230.77299993,1128.7613142388757,0.000030015969608416174,0.00804859820751773,,-5.004478898643894,99998764341.332816,181156,20757,44826956.550151005,360794.1621380205446369577148,2177.63999856,17.5269493890289281383744688,700,5.634018745262411,45201273.450151,363806.8884684040977826036772,0.05022393054829546,0.02548272512610214,0.03523883422391264
2015-08-13,1180,19997,807518759.7817026694696306374,0.012275873789519453,0.00009913121048032113588721759601,0.011,0.00008882816278336946,1795.027369,14.49536212128503624897734,1368.14390379,1137.311566541284,0.000030508284628872046,0.00807528752576086,,-3.1505221509602728,99998762546.305447,146224,19038,73090822.002982,590229.4031682879402287388845,3912.79619724,31.5969543224167015456320264,900,7.267758773184774,74491814.002982,601542.8163895786990018588845,0.05021236064064737,0.02535255101504482,0.035241653784911536
2015-08-14,1207,20250,828201591.7068776064231030622,0.011856018570151441,0.00009819295263134474617224150164,0.011,0.00009110330525831788,3083.69115,25.539496014620300949342,1218.85960647,1156.0745446864134,0.00003109417650496791,0.00828211865984708,,-1.638615481145682,99998759462.614294,260095,24465,82042885.769413,679488.915138557866454721364,3379.29890739,27.9877545380955685084819212,680,5.6318406886960144,82674547.769413,684720.414775474192701681364,0.04981633797032599,0.025736344894288384,0.03387796970751452
2015-08-15,1306,20628,800158142.4486966909468879263,0.0123131684936127,0.00009852604512620346099783203326,0.011,0.00008801848987532645,2617.287095,20.94269615200727968156025,2203.00329211,1125.7748020507831,0.00003054813137487148,0.00800168089775695,42.92250559227985,-0.012527882683372113,99998756845.327199,212560,21197,45392014.25777,363212.4133971093280121090015,2151.5761786,17.21622600837251579259127,500,4.000840448878475,45606960.25777,364932.3426993585933868090015,0.04986368232214302,0.024788095163551044,0.033265715095927836
2015-08-16,1055,20265,800895348.6113417187828436571,0.012197034328192382,0.00009768669776675007611695533747,0.011,0.00008809958605679363,2832.505085,22.68568413566027779732805,1595.59096524,1185.5594960631333,0.00003093124780829919,0.00800905327789033,43.46315419607501,-1.4064267725185562,99998754012.822111,232229,20871,62671922.937118985,501942.7698312229649017689909,3016.12969849,24.1563434482337072061866017,1100,8.809958605679363,62949642.937119,504167.0441075587874851681593,0.04983865092818199,0.02462785591075522,0.03263557776186907
2015-08-17,1339,20073,810065207.2725747272068897924,0.012131369625027508,0.00009827323128380945749808422714,0.011,0.00008910828517595785,2354.626056,19.0742445527989907607036,1204.70333028,1269.4519347832304,0.00003139712448860315,0.00810075319781435,-3.537504729023546,0.6369641206531498,99998751658.196055,194094,20889,83006952.122377,672418.83284616812945012671,4371.16463796,35.409725919127475481042726,700,5.670527238470045,91309258.122377,739673.76472490139434122671,0.049839013159132764,0.02466396052018273,0.032072850881884045
2015-08-18,1403,20305,707561813.6735661586553155737,0.011878615715409296,0.00008404960020862823067201589313,0.011,0.00007783277314843701,2602.11768,18.4118213720888370988488,1174.13200248,1122.4338917292107,0.00003247436937463477,0.00707570664985791,51.038003249843456,-12.573178264362085,99998749056.078375,219059,20531,85168233.93388201,602625.4392026230441127012052,4175.32555326,29.5433787825234391711372866,700,4.952994654900537,85723608.933882,606555.1097832878101218847066,0.05080594475240365,0.034896094394590516,0.03337768449009225
2015-08-19,1445,20261,753599308.2012103071199493961,0.01174555220399527,0.00008851551035520561243559161421,0.011,0.00008289696363326928,3301.216648,24.87825785589082852754304,1350.39754181,1188.8998078606046,0.0000331667352425482,0.00753608760302448,56.081130641998335,-5.4621975339220015,99998745754.861727,281061,22360,74051338.70487,558057.3756011376594981052176,3319.65038931,25.0171761452544797654603088,580,4.3709308097541984,74227382.70487,559384.0586071245010552252176,0.05101575930139314,0.03693175299816373,0.03425917089772715
2015-08-20,1339,20542,783459810.3678506242885037108,0.011731882512244501,0.0000919157400675036632752952181,0.011,0.00008618166263490014,2976.413789,23.31929900231480448491186,1298.13040448,1229.1976185866554,0.00003326497720631207,0.00783469660317274,55.541280901668244,1.1438477784975298,99998742778.447938,253703,21085,77032894.71796001,603529.3585793645956704264421,3694.81919459,28.9477873931917120454434766,900,7.051226942855466,77905262.71796,610364.0971856811141717804104,0.05109539137853368,0.03729783632993758,0.03386215086606282
2015-08-21,1354,20374,778139635.134403657056602954,0.011946658498459392,0.00009296285628413902607336144042,0.011,0.00008559643847335218,2887.614879,22.46995902955089090682602,1015.04444457,1207.26417739851,0.00003342557454903815,0.00778149440666838,25.250634603693396,1.1815704255923911,99998739890.833059,241709,21830,98516612.179746,766606.4666406114987495746315,6821.43528079,53.0809604829177351737144202,800,6.225195525334704,148911932.179746,1158757.367342874642731174631,0.05108081458914012,0.03729529010698273,0.03338811679385731
